t,acc_X,acc_Y,acc_Z,gyr_X,gyr_Y,gyr_Z,mag_X,mag_Y,mag_Z,eul_heading,eul_roll,eul_pitch,quat_w,quat_x,quat_y,quat_z,lia_X,lia_Y,lia_Z,grv_X,grv_Y,grv_Z,temp
0.296941,-0.32,3.36,9.31,-0.375,-0.25,0.1875,5.5625,77.0625,-14.875,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.05,0.08,-0.32,3.3,9.22,22
0.307939,-0.33,3.35,9.3,-0.125,-0.3125,0.1875,4.5,76.6875,-16.75,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.01,0.0,0.06,-0.32,3.3,9.22,22
0.318937,-0.31,3.31,9.28,-0.0625,-0.3125,0.1875,4.5,76.6875,-16.75,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.03,0.08,-0.32,3.3,9.22,22
0.329935,-0.32,3.34,9.3,-0.0625,-0.4375,0.1875,4.5,76.6875,-16.75,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.03,0.08,-0.32,3.3,9.22,22
0.340932,-0.32,3.34,9.3,-0.0625,-0.375,0.25,4.5,76.6875,-16.75,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.03,0.06,-0.32,3.3,9.22,22
0.35193,-0.33,3.34,9.29,0.0,-0.375,0.3125,4.0625,76.6875,-15.5625,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.05,0.07,-0.32,3.3,9.22,22
0.362928,-0.32,3.36,9.3,0.0,0.0625,0.1875,4.0625,76.6875,-15.5625,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.01,0.05,-0.32,3.3,9.22,22
0.373926,-0.33,3.36,9.3,0.1875,0.125,0.25,4.0625,76.6875,-15.5625,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.05,0.08,-0.32,3.3,9.22,22
0.384924,-0.32,3.33,9.31,-0.25,-0.1875,0.3125,4.0625,76.6875,-15.5625,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.03,0.06,-0.32,3.3,9.22,22
0.395921,-0.33,3.34,9.29,-0.125,-0.375,0.25,4.0625,76.6875,-15.5625,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.03,0.06,-0.32,3.3,9.22,22
0.406919,-0.33,3.33,9.32,-0.0625,-0.25,0.25,5.5625,77.375,-14.875,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.03,0.06,-0.32,3.3,9.22,22
0.417917,-0.32,3.34,9.29,0.0625,-0.125,0.25,5.5625,77.375,-14.875,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.03,0.05,-0.32,3.3,9.22,22
0.428915,-0.33,3.34,9.27,-0.1875,-0.5,0.25,5.5625,77.375,-14.875,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,-0.01,0.05,0.06,-0.32,3.3,9.22,22
0.439913,-0.33,3.36,9.28,-0.125,-0.375,0.1875,5.5625,77.375,-14.875,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.04,0.05,-0.32,3.3,9.22,22
0.450911,-0.33,3.35,9.28,-0.0625,-0.1875,0.25,4.875,76.25,-15.5625,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.03,0.07,-0.32,3.3,9.22,22
0.461908,-0.33,3.34,9.3,-0.1875,-0.3125,0.3125,4.875,76.25,-15.5625,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.03,0.07,-0.32,3.3,9.22,22
0.472906,-0.32,3.34,9.27,-0.0625,-0.125,0.0625,4.875,76.25,-15.5625,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.0,0.06,-0.32,3.3,9.22,22
0.483904,-0.32,3.3,9.28,0.125,-0.1875,0.125,4.875,76.25,-15.5625,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.03,0.06,-0.32,3.3,9.22,22
0.494902,-0.32,3.34,9.29,-0.0625,-0.1875,0.3125,4.875,76.25,-15.5625,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.03,0.06,-0.32,3.3,9.22,22
0.5059,-0.32,3.34,9.29,-0.25,-0.25,0.3125,4.0625,76.6875,-15.25,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.03,0.1,-0.32,3.3,9.22,22
0.516898,-0.32,3.34,9.29,-0.1875,-0.375,0.25,4.0625,76.6875,-15.25,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.03,0.07,-0.32,3.3,9.22,22
0.527895,-0.32,3.36,9.32,0.125,-0.3125,0.375,4.0625,76.6875,-15.25,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.05,0.09,-0.32,3.3,9.22,22
0.538893,-0.32,3.36,9.28,-0.3125,-0.1875,0.0625,4.0625,76.6875,-15.25,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.05,0.05,-0.32,3.3,9.22,22
0.549891,-0.32,3.33,9.27,0.0625,0.0,0.25,1.0625,77.75,-10.875,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.04,0.08,-0.32,3.3,9.22,22
0.560889,-0.32,3.35,9.3,0.0625,-0.1875,0.125,1.0625,77.75,-10.875,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.05,0.05,-0.32,3.3,9.22,22
0.571887,-0.32,3.36,9.28,0.0,-0.25,0.3125,1.0625,77.75,-10.875,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.02,0.05,-0.32,3.3,9.22,22
0.582884,-0.32,3.33,9.27,-0.375,-0.3125,0.3125,1.0625,77.75,-10.875,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.02,0.09,-0.32,3.3,9.22,22
0.593882,-0.33,3.33,9.31,-0.125,-0.25,0.1875,1.5,79.5625,-10.5625,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.02,0.08,-0.32,3.3,9.22,22
0.60488,-0.32,3.33,9.31,-0.125,-0.3125,0.25,1.5,79.5625,-10.5625,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.04,0.09,-0.32,3.3,9.22,22
0.615878,-0.33,3.35,9.31,0.0625,-0.3125,0.1875,1.5,79.5625,-10.5625,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.04,0.06,-0.32,3.3,9.22,22
0.626876,-0.32,3.35,9.28,-0.3125,-0.25,0.25,1.5,79.5625,-10.5625,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.02,0.08,-0.32,3.3,9.22,22
0.637874,-0.32,3.33,9.31,0.0,-0.3125,0.25,1.5,79.5625,-10.5625,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.02,0.09,-0.32,3.3,9.22,22
0.648871,-0.33,3.33,9.31,-0.125,0.1875,0.1875,5.5625,77.75,-16.375,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.03,0.08,-0.32,3.3,9.22,22
0.659869,-0.32,3.34,9.3,-0.25,-0.5,0.125,5.5625,77.75,-16.375,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.03,0.08,-0.32,3.3,9.22,22
0.670867,-0.32,3.35,9.29,-0.3125,-0.3125,0.25,5.5625,77.75,-16.375,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.05,0.09,-0.32,3.3,9.22,22
0.681865,-0.33,3.36,9.31,-0.3125,-0.25,0.3125,5.5625,77.75,-16.375,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.02,0.1,-0.32,3.3,9.22,22
0.692863,-0.33,3.33,9.32,-0.1875,-0.4375,0.1875,5.5625,77.75,-16.375,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.02,0.1,-0.32,3.3,9.22,22
0.70386,-0.33,3.35,9.29,0.0,-0.125,0.125,4.0625,77.75,-15.25,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.04,0.04,-0.32,3.3,9.22,22
0.714858,-0.32,3.35,9.27,0.0,-0.3125,0.125,4.0625,77.75,-15.25,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.04,0.04,-0.32,3.3,9.22,22
0.725856,-0.32,3.35,9.27,-0.0625,-0.125,0.1875,4.0625,77.75,-15.25,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.03,0.08,-0.32,3.3,9.22,22
0.736854,-0.32,3.34,9.3,0.0,-0.3125,0.125,4.0625,77.75,-15.25,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.02,0.09,-0.32,3.3,9.22,22
0.747852,-0.33,3.33,9.31,-0.125,-0.5625,0.1875,7.0625,76.25,-14.0625,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.01,0.04,0.1,-0.32,3.3,9.22,22
0.75885,-0.31,3.35,9.32,-0.1875,-0.375,0.1875,7.0625,76.25,-14.0625,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.02,0.04,-0.32,3.3,9.22,22
0.769847,-0.33,3.33,9.27,-0.1875,-0.4375,0.1875,7.0625,76.25,-14.0625,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,-0.01,0.05,0.05,-0.32,3.3,9.22,22
0.780845,-0.33,3.36,9.28,0.0625,-0.5,0.3125,7.0625,76.25,-14.0625,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.03,0.07,-0.32,3.3,9.22,22
0.791843,-0.32,3.34,9.29,-0.125,-0.5,0.25,7.0625,76.25,-14.0625,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.04,0.08,-0.32,3.3,9.22,22
0.802841,-0.32,3.35,9.3,-0.125,-0.125,0.3125,4.0625,77.375,-16.0625,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.01,0.05,0.08,-0.32,3.3,9.22,22
0.813839,-0.31,3.36,9.31,-0.0625,-0.25,0.3125,4.0625,77.375,-16.0625,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.04,0.06,-0.32,3.3,9.22,22
0.824836,-0.32,3.35,9.29,-0.25,-0.4375,0.3125,4.0625,77.375,-16.0625,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.01,0.06,-0.32,3.3,9.22,22
0.835834,-0.33,3.32,9.29,0.0,-0.375,0.25,4.0625,77.375,-16.0625,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.02,0.07,-0.32,3.3,9.22,22
0.846832,-0.32,3.33,9.3,-0.1875,-0.125,0.25,4.0625,77.375,-16.0625,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,-0.01,0.03,0.09,-0.32,3.3,9.22,22
0.85783,-0.34,3.34,9.31,0.0,-0.0625,0.1875,5.5625,78.1875,-16.0625,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.01,0.1,-0.32,3.3,9.22,22
0.868828,-0.33,3.32,9.32,0.125,-0.0625,0.375,5.5625,78.1875,-16.0625,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.03,0.1,-0.32,3.3,9.22,22
0.879826,-0.33,3.34,9.32,-0.0625,-0.4375,0.25,5.5625,78.1875,-16.0625,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.04,0.08,-0.32,3.3,9.22,22
0.890823,-0.32,3.35,9.3,0.0,-0.5,0.3125,5.5625,78.1875,-16.0625,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.02,0.07,-0.32,3.3,9.22,22
0.901821,-0.33,3.33,9.29,0.125,-0.1875,0.25,5.5625,78.1875,-16.0625,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.03,0.06,-0.32,3.3,9.22,22
0.912819,-0.32,3.34,9.28,0.0625,-0.0625,0.1875,6.375,75.875,-15.25,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.03,0.09,-0.32,3.3,9.22,22
0.923817,-0.32,3.34,9.3,-0.1875,-0.25,0.3125,6.375,75.875,-15.25,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.05,0.07,-0.32,3.3,9.22,22
0.934815,-0.32,3.36,9.29,-0.0625,-0.125,0.25,6.375,75.875,-15.25,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.04,0.06,-0.32,3.3,9.22,22
0.945812,-0.32,3.35,9.28,-0.0625,-0.0625,0.1875,6.375,75.875,-15.25,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.02,0.08,-0.32,3.3,9.22,22
0.95681,-0.33,3.33,9.31,-0.1875,-0.3125,0.125,6.375,75.875,-15.25,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.02,0.08,-0.32,3.3,9.22,22
0.967808,-0.33,3.33,9.31,-0.0625,-0.125,0.1875,6.0,77.375,-15.5625,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.02,0.08,-0.32,3.3,9.22,22
0.978806,-0.32,3.33,9.3,0.0625,-0.1875,0.25,6.0,77.375,-15.5625,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.01,0.03,0.05,-0.32,3.3,9.22,22
0.989804,-0.31,3.34,9.27,-0.0625,-0.1875,0.25,6.0,77.375,-15.5625,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.03,0.08,-0.32,3.3,9.22,22
1.000802,-0.33,3.34,9.3,0.0625,-0.25,0.25,6.0,77.375,-15.5625,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,-0.01,0.03,0.08,-0.32,3.3,9.22,22
1.011799,-0.33,3.34,9.3,0.1875,-0.4375,0.375,0.75,78.5625,-10.875,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.03,0.06,-0.32,3.3,9.22,22
1.022797,-0.32,3.34,9.31,0.0,0.0,0.125,0.75,78.5625,-10.875,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.03,0.09,-0.32,3.3,9.22,22
1.033795,-0.33,3.34,9.3,-0.0625,0.125,0.1875,0.75,78.5625,-10.875,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.03,0.09,-0.32,3.3,9.22,22
1.044793,-0.33,3.34,9.32,-0.25,-0.4375,0.3125,0.75,78.5625,-10.875,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.04,0.07,-0.32,3.3,9.22,22
1.055791,-0.33,3.35,9.3,-0.25,-0.25,0.3125,0.75,78.5625,-10.875,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.04,0.07,-0.32,3.3,9.22,22
1.066788,-0.32,3.32,9.3,-0.25,-0.0625,0.25,1.875,78.5625,-10.875,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.02,0.08,-0.32,3.3,9.22,22
1.077786,-0.33,3.33,9.31,-0.0625,-0.3125,0.3125,1.875,78.5625,-10.875,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.03,0.07,-0.32,3.3,9.22,22
1.088784,-0.33,3.34,9.29,-0.25,-0.3125,0.125,1.875,78.5625,-10.875,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.03,0.05,-0.32,3.3,9.22,22
1.099782,-0.32,3.34,9.27,-0.125,-0.3125,0.25,1.875,78.5625,-10.875,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.03,0.09,-0.32,3.3,9.22,22
1.11078,-0.32,3.34,9.32,-0.125,-0.5,0.3125,1.0625,77.75,-11.25,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.0,0.09,-0.32,3.3,9.22,22
1.121778,-0.33,3.31,9.22,-0.25,-0.3125,0.1875,1.0625,77.75,-11.25,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.0,0.0,-0.32,3.3,9.22,22
1.132775,-0.32,3.3,9.2,0.0625,-0.1875,0.25,1.0625,77.75,-11.25,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.0,-0.03,-0.32,3.3,9.22,22
1.143773,-0.32,3.3,9.19,-0.0625,-0.5,0.3125,1.0625,77.75,-11.25,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.0,0.0,-0.32,3.3,9.22,22
1.154771,-0.32,3.31,9.22,0.125,-0.1875,0.25,1.0625,77.75,-11.25,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.0,0.0,-0.32,3.3,9.22,22
1.165769,-0.33,3.31,9.21,0.1875,-0.125,0.1875,3.0,77.0625,-11.375,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.01,0.0,-0.32,3.3,9.22,22
1.176767,-0.32,3.32,9.22,0.0,-0.5,0.1875,3.0,77.0625,-11.375,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.01,-0.02,-0.32,3.3,9.22,22
1.187764,-0.32,3.32,9.19,-0.125,-0.5,0.1875,3.0,77.0625,-11.375,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.0,-0.01,-0.32,3.3,9.22,22
1.198762,-0.32,3.31,9.2,-0.375,-0.25,0.25,3.0,77.0625,-11.375,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.0,0.0,-0.32,3.3,9.22,22
1.20976,-0.33,3.31,9.22,0.0625,0.0625,0.1875,5.25,77.0625,-14.5,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.0,-0.01,-0.32,3.3,9.22,22
1.220758,-0.32,3.31,9.21,0.0625,0.125,0.25,5.25,77.0625,-14.5,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.0,0.0,-0.32,3.3,9.22,22
1.231756,-0.33,3.3,9.22,0.0,-0.0625,0.1875,5.25,77.0625,-14.5,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.01,0.0,-0.32,3.3,9.22,22
1.242754,-0.33,3.32,9.21,-0.0625,-0.25,0.1875,5.25,77.0625,-14.5,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.01,-0.03,-0.32,3.3,9.22,22
1.253751,-0.32,3.32,9.19,-0.0625,-0.25,0.125,5.25,77.0625,-14.5,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.0,0.0,-0.32,3.3,9.22,22
1.264749,-0.32,3.3,9.23,-0.1875,-0.3125,0.0625,4.5,77.0625,-14.875,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.01,0.0,-0.32,3.3,9.22,22
1.275747,-0.33,3.32,9.23,-0.0625,-0.3125,0.25,4.5,77.0625,-14.875,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.0,0.03,-0.32,3.3,9.22,22
1.286745,-0.33,3.3,9.25,-0.25,-0.3125,0.25,4.5,77.0625,-14.875,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.0,0.0,-0.32,3.3,9.22,22
1.297743,-0.33,3.3,9.21,-0.1875,-0.4375,0.1875,4.5,77.0625,-14.875,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.0,-0.03,-0.32,3.3,9.22,22
1.308741,-0.33,3.31,9.18,-0.0625,-0.1875,0.3125,4.5,77.0625,-14.875,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,-0.01,-0.01,0.0,-0.32,3.3,9.22,22
1.319738,-0.33,3.29,9.21,0.0,0.0,0.125,4.875,78.1875,-16.375,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.0,-0.02,-0.32,3.3,9.22,22
1.330736,-0.32,3.3,9.19,-0.25,-0.375,0.1875,4.875,78.1875,-16.375,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.01,0.0,-0.32,3.3,9.22,22
1.341734,-0.32,3.32,9.22,-0.1875,-0.25,0.3125,4.875,78.1875,-16.375,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,0.01,0.0,-0.32,3.3,9.22,22
1.352732,-0.32,3.29,9.19,-0.25,-0.5,0.125,4.875,78.1875,-16.375,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,-0.01,-0.03,-0.32,3.3,9.22,22
1.36373,-0.33,3.29,9.21,0.0,-0.25,0.1875,4.875,78.1875,-16.375,359.9375,-1.875,-19.6875,0.985046,0.171326,0.016968,0.0,0.0,-0.01,-0.01,-0.32,3.3,9.22,22
